Frame,Car_Count,Truck_Count,Bike_Count,Bus_Count,2_Wheeler_Count,3_Wheeler_Count,4_Wheeler_Count,6_Wheeler_Count,Other_Vehicles,Avg_Speed_kmh,Time_To_Cross_sec,Total_Vehicles,Total Vehicles,Vehicle Density,City
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.8970848654449242,0.2273485269594219,12,0.5714285714285714,0.5714285714285713,Hyderabad
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.5573336398922704,0.2279043913285158,12,0.5714285714285714,0.5714285714285713,Vijayawada
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0063430476127062,0.2284602556976097,12,0.5714285714285714,0.5714285714285713,Hyderabad
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6941613927223429,0.2290161200667037,12,0.5714285714285714,0.5714285714285713,Hyderabad
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.1387060141212746,0.2295719844357976,12,0.5714285714285714,0.5714285714285713,Samalkot
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.3277243177644013,0.2301278488048916,12,0.5714285714285714,0.5714285714285713,Hyderabad
415,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6000000000000001,0.6639616050259094,0.2306837131739855,13,0.6190476190476191,0.619047619047619,Bengaluru
416,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.55,0.7153725360521188,0.2312395775430795,12,0.5238095238095237,0.5238095238095237,Rajahmundry
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.774693126486383,0.2317954419121734,12,0.5714285714285714,0.5714285714285713,Kakinada
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.8925925470043619,0.2323513062812673,12,0.5714285714285714,0.5714285714285713,Vijayawada
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.4769647795089617,0.2329071706503613,12,0.5714285714285714,0.5714285714285713,Hyderabad
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.1989534389287717,0.2334630350194552,11,0.5238095238095237,0.5238095238095237,Bengaluru
421,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.55,0.8543250476534445,0.2340188993885491,12,0.5714285714285714,0.5714285714285713,Bengaluru
422,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.5,0.0062356628306559,0.2345747637576431,11,0.4761904761904761,0.4761904761904761,Vijayawada
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.8723092699127728,0.235130628126737,11,0.5238095238095237,0.5238095238095237,Kakinada
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.2417573062047311,0.235686492495831,11,0.5238095238095237,0.5238095238095237,Vizag
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.4034117138309234,0.2362423568649249,11,0.5238095238095237,0.5238095238095237,Kakinada
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.9388983296427378,0.2367982212340189,11,0.5238095238095237,0.5238095238095237,Hyderabad
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.7346112749833982,0.2373540856031128,11,0.5238095238095237,0.5238095238095237,Kakinada
428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.55,0.8647077562374379,0.2379099499722067,13,0.6190476190476191,0.619047619047619,Rajahmundry
429,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.55,0.0939367190337276,0.2384658143413007,13,0.5238095238095237,0.5238095238095237,Vizag
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.5947930198662128,0.2390216787103946,13,0.6190476190476191,0.619047619047619,Vijayawada
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.8227038765718293,0.2395775430794886,13,0.6190476190476191,0.619047619047619,Vizag
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.8614301180006347,0.2401334074485825,13,0.6190476190476191,0.619047619047619,Kakinada
433,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.65,0.5428856734123448,0.2406892718176765,14,0.6666666666666666,0.6666666666666666,Hyderabad
434,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.65,0.0972603739638444,0.2412451361867704,14,0.6190476190476191,0.619047619047619,Kakinada
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.8468094121566816,0.2418010005558643,14,0.6666666666666666,0.6666666666666666,Samalkot
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.5392276666816422,0.2423568649249582,14,0.6666666666666666,0.6666666666666666,Kakinada
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.2840521113587431,0.2429127292940522,14,0.6666666666666666,0.6666666666666666,Kakinada
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.1303113476583721,0.2434685936631462,13,0.6190476190476191,0.619047619047619,Vijayawada
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.6739519204145379,0.2440244580322401,13,0.6190476190476191,0.619047619047619,Vijayawada
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7552228838075592,0.244580322401334,13,0.6190476190476191,0.619047619047619,Samalkot
441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.4216078339924805,0.245136186770428,13,0.6190476190476191,0.619047619047619,Vijayawada
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7840419339689229,0.2456920511395219,13,0.6190476190476191,0.619047619047619,Vizag
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0779699894803831,0.2462479155086158,13,0.6190476190476191,0.619047619047619,Vizag
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7741985123391815,0.2468037798777098,13,0.6190476190476191,0.619047619047619,Hyderabad
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.661556398056127,0.2473596442468038,13,0.6190476190476191,0.619047619047619,Samalkot
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.280592994798083,0.2479155086158977,13,0.6190476190476191,0.619047619047619,Vijayawada
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.8511722265783268,0.2484713729849916,13,0.6190476190476191,0.619047619047619,Vijayawada
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.1969668459328837,0.2490272373540856,13,0.6190476190476191,0.619047619047619,Hyderabad
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7823615277481353,0.2495831017231795,13,0.6190476190476191,0.619047619047619,Vijayawada
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7979467225582715,0.2501389660922735,13,0.6190476190476191,0.619047619047619,Vijayawada
451,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.65,0.0907107684350567,0.2506948304613673,14,0.6666666666666666,0.6666666666666666,Vijayawada
452,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.65,0.6063901929610267,0.2512506948304613,14,0.6190476190476191,0.619047619047619,Kakinada
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.9139153132312569,0.2518065591995553,14,0.6666666666666666,0.6666666666666666,Samalkot
454,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.7000000000000001,0.0814960095035337,0.2523624235686492,15,0.7142857142857142,0.7142857142857142,Rajahmundry
455,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.7000000000000001,0.2250854617944178,0.2529182879377432,15,0.6666666666666666,0.6666666666666666,Vizag
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9052248207737934,0.2534741523068371,15,0.7142857142857142,0.7142857142857142,Bengaluru
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6269433495162868,0.254030016675931,15,0.7142857142857142,0.7142857142857142,Bengaluru
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.8683487204321647,0.254585881045025,14,0.6666666666666666,0.6666666666666666,Kakinada
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.161496273196448,0.2551417454141189,14,0.6666666666666666,0.6666666666666666,Kakinada
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.1621233118621989,0.2556976097832129,13,0.6190476190476191,0.619047619047619,Hyderabad
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2859301399501548,0.2562534741523068,13,0.6190476190476191,0.619047619047619,Bengaluru
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7154217719128744,0.2568093385214007,13,0.6190476190476191,0.619047619047619,Hyderabad
463,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6000000000000001,0.0762050658358517,0.2573652028904947,13,0.6190476190476191,0.619047619047619,Samalkot
464,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.6000000000000001,0.416170617604886,0.2579210672595887,13,0.5714285714285714,0.5714285714285713,Bengaluru
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7872060016006406,0.2584769316286825,13,0.6190476190476191,0.619047619047619,Bengaluru
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.3728694914902299,0.2590327959977765,13,0.6190476190476191,0.619047619047619,Hyderabad
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.694615228612792,0.2595886603668704,13,0.6190476190476191,0.619047619047619,Bengaluru
468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2678548144107968,0.2601445247359644,13,0.6190476190476191,0.619047619047619,Vijayawada
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.294648792698488,0.2607003891050583,13,0.6190476190476191,0.619047619047619,Vijayawada
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.5911065055829223,0.2612562534741522,13,0.6190476190476191,0.619047619047619,Hyderabad
471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.7867434519649861,0.2618121178432462,13,0.6190476190476191,0.619047619047619,Rajahmundry
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.6241785417565866,0.2623679822123401,13,0.6190476190476191,0.619047619047619,Vizag
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.9709223741284368,0.2629238465814341,13,0.6190476190476191,0.619047619047619,Vizag
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.4215283570826116,0.2634797109505281,12,0.5714285714285714,0.5714285714285713,Vijayawada
475,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.55,0.8641206857275425,0.264035575319622,12,0.5714285714285714,0.5714285714285713,Samalkot
476,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.55,0.1626398065265863,0.2645914396887159,12,0.5238095238095237,0.5238095238095237,Bengaluru
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.966917157702012,0.2651473040578099,12,0.5714285714285714,0.5714285714285713,Vizag
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.6929166093021137,0.2657031684269038,12,0.5714285714285714,0.5714285714285713,Rajahmundry
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.8144837768264295,0.2662590327959978,12,0.5714285714285714,0.5714285714285713,Hyderabad
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.5626773789673498,0.2668148971650917,11,0.5238095238095237,0.5238095238095237,Hyderabad
481,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.55,0.236444148058283,0.2673707615341856,12,0.5714285714285714,0.5714285714285713,Hyderabad
482,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.6000000000000001,0.7814494831765373,0.2679266259032796,13,0.5714285714285714,0.5714285714285713,Rajahmundry
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.229369706267926,0.2684824902723736,13,0.6190476190476191,0.619047619047619,Hyderabad
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2896186007393033,0.2690383546414674,13,0.6190476190476191,0.619047619047619,Vijayawada
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.4716190207321138,0.2695942190105614,13,0.6190476190476191,0.619047619047619,Vizag
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.3795204024500722,0.2701500833796553,13,0.6190476190476191,0.619047619047619,Hyderabad
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.974858753441435,0.2707059477487493,13,0.6190476190476191,0.619047619047619,Rajahmundry
488,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.65,0.7045211657325632,0.2712618121178432,14,0.6666666666666666,0.6666666666666666,Vizag
489,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.65,0.1628989519863408,0.2718176764869372,14,0.6190476190476191,0.619047619047619,Kakinada
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0060692902354122,0.2723735408560311,14,0.6666666666666666,0.6666666666666666,Vijayawada
491,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.7000000000000001,0.7318430830866214,0.2729294052251251,15,0.7142857142857142,0.7142857142857142,Hyderabad
492,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.65,0.4409893456916662,0.273485269594219,14,0.6190476190476191,0.619047619047619,Vijayawada
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.9677041264766952,0.274041133963313,14,0.6666666666666666,0.6666666666666666,Vizag
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7437702642187913,0.2745969983324068,14,0.6666666666666666,0.6666666666666666,Vizag
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.5111327592119217,0.2751528627015008,14,0.6666666666666666,0.6666666666666666,Bengaluru
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.375024879659076,0.2757087270705947,14,0.6666666666666666,0.6666666666666666,Rajahmundry
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.9408946835365186,0.2762645914396887,14,0.6666666666666666,0.6666666666666666,Bengaluru
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.563117884208143,0.2768204558087827,14,0.6666666666666666,0.6666666666666666,Bengaluru
499,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.7000000000000001,0.8171309497250905,0.2773763201778766,15,0.7142857142857142,0.7142857142857142,Kakinada
500,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.7000000000000001,0.9188376865628504,0.2779321845469705,15,0.6666666666666666,0.6666666666666666,Samalkot
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5793081280737786,0.2784880489160645,15,0.7142857142857142,0.7142857142857142,Rajahmundry
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2062859180441392,0.2790439132851584,15,0.7142857142857142,0.7142857142857142,Bengaluru
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.4073599804978545,0.2795997776542523,14,0.6666666666666666,0.6666666666666666,Hyderabad
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.9290306232726238,0.2801556420233463,14,0.6666666666666666,0.6666666666666666,Bengaluru
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0667405956786726,0.2807115063924402,14,0.6666666666666666,0.6666666666666666,Hyderabad
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7153611297186218,0.2812673707615342,14,0.6666666666666666,0.6666666666666666,Vizag
507,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.7000000000000001,0.6226249363161758,0.2818232351306281,15,0.7142857142857142,0.7142857142857142,Hyderabad
508,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0714285714285714,0.7000000000000001,0.4429888326763327,0.282379099499722,16,0.7142857142857142,0.7142857142857142,Vijayawada
509,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.75,0.9137284342437864,0.282934963868816,16,0.7142857142857142,0.7142857142857142,Vijayawada
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6191186882182058,0.2834908282379099,16,0.7619047619047619,0.7619047619047619,Kakinada
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3132492248464282,0.2840466926070039,16,0.7619047619047619,0.7619047619047619,Vijayawada
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5336172027143216,0.2846025569760978,16,0.7619047619047619,0.7619047619047619,Kakinada
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7539622584307819,0.2851584213451918,16,0.7619047619047619,0.7619047619047619,Vijayawada
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2425442460824385,0.2857142857142857,16,0.7619047619047619,0.7619047619047619,Vizag
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6521482930926932,0.2862701500833797,16,0.7619047619047619,0.7619047619047619,Kakinada
516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4706756072107516,0.2868260144524736,15,0.7142857142857142,0.7142857142857142,Rajahmundry
517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5259678739069082,0.2873818788215675,15,0.7142857142857142,0.7142857142857142,Hyderabad
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.8136246637740625,0.2879377431906614,14,0.6666666666666666,0.6666666666666666,Samalkot
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.901056157228759,0.2884936075597554,14,0.6666666666666666,0.6666666666666666,Vizag
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0779399906245341,0.2890494719288493,13,0.6190476190476191,0.619047619047619,Bengaluru
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.5442123528778209,0.2896053362979433,13,0.6190476190476191,0.619047619047619,Hyderabad
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2699898928867423,0.2901612006670372,13,0.6190476190476191,0.619047619047619,Vijayawada
523,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.65,0.624468049673256,0.2907170650361312,14,0.6666666666666666,0.6666666666666666,Kakinada
524,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.65,0.0004399568655502,0.2912729294052251,14,0.6190476190476191,0.619047619047619,Bengaluru
525,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.7000000000000001,0.2521222427284557,0.2918287937743191,15,0.7142857142857142,0.7142857142857142,Vizag
526,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.65,0.2145952289668398,0.2923846581434129,14,0.6190476190476191,0.619047619047619,Vizag
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.1321179152526936,0.2929405225125069,14,0.6666666666666666,0.6666666666666666,Vijayawada
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.8366227889340316,0.2934963868816009,13,0.6190476190476191,0.619047619047619,Hyderabad
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.24464848920417,0.2940522512506948,13,0.6190476190476191,0.619047619047619,Kakinada
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.1956725917955721,0.2946081156197888,13,0.6190476190476191,0.619047619047619,Samalkot
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.40982802880525,0.2951639799888827,14,0.6666666666666666,0.6666666666666666,Samalkot
532,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.7000000000000001,0.6817232903937331,0.2957198443579766,15,0.7142857142857142,0.7142857142857142,Hyderabad
533,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.7000000000000001,0.1279973000098395,0.2962757087270706,15,0.6666666666666666,0.6666666666666666,Samalkot
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.4302878907840068,0.2968315730961645,15,0.7142857142857142,0.7142857142857142,Rajahmundry
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.1655125056600235,0.2973874374652585,14,0.6666666666666666,0.6666666666666666,Samalkot
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.21791538092696,0.2979433018343524,14,0.6666666666666666,0.6666666666666666,Kakinada
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.3869456094515628,0.2984991662034463,14,0.6666666666666666,0.6666666666666666,Hyderabad
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.1081371275858997,0.2990550305725403,14,0.6666666666666666,0.6666666666666666,Vizag
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.420309203909994,0.2996108949416342,14,0.6666666666666666,0.6666666666666666,Kakinada
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.6311937801397667,0.3001667593107281,13,0.6190476190476191,0.619047619047619,Hyderabad
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.5036443046282184,0.3007226236798221,13,0.6190476190476191,0.619047619047619,Samalkot
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.4184661236582363,0.301278488048916,13,0.6190476190476191,0.619047619047619,Vizag
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.460384623588643,0.30183435241801,13,0.6190476190476191,0.619047619047619,Rajahmundry
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.1070003597469881,0.3023902167871039,13,0.6190476190476191,0.619047619047619,Vijayawada
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.1547423482161602,0.3029460811561979,13,0.6190476190476191,0.619047619047619,Kakinada
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.946178950274068,0.3035019455252918,13,0.6190476190476191,0.619047619047619,Kakinada
547,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.65,0.4199828690019473,0.3040578098943857,14,0.6666666666666666,0.6666666666666666,Samalkot
548,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.65,0.54283258265449,0.3046136742634797,14,0.6190476190476191,0.619047619047619,Kakinada
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.3203364233265304,0.3051695386325737,14,0.6666666666666666,0.6666666666666666,Rajahmundry
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.226080741581417,0.3057254030016675,14,0.6666666666666666,0.6666666666666666,Samalkot
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.6155742391675834,0.3062812673707615,14,0.6666666666666666,0.6666666666666666,Samalkot
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.859739270124591,0.3068371317398554,14,0.6666666666666666,0.6666666666666666,Vijayawada
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0548564767143875,0.3073929961089494,13,0.6190476190476191,0.619047619047619,Rajahmundry
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.6827619646218854,0.3079488604780433,13,0.6190476190476191,0.619047619047619,Samalkot
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2418236618617353,0.3085047248471373,13,0.6190476190476191,0.619047619047619,Hyderabad
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.8285215285471192,0.3090605892162312,13,0.6190476190476191,0.619047619047619,Rajahmundry
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.4928158816537247,0.3096164535853251,13,0.6190476190476191,0.619047619047619,Bengaluru
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.2455388196375814,0.3101723179544191,13,0.6190476190476191,0.619047619047619,Vijayawada
559,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.65,0.3369242775019376,0.310728182323513,14,0.6666666666666666,0.6666666666666666,Vizag
560,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.6000000000000001,0.3389363849759543,0.311284046692607,13,0.5714285714285714,0.5714285714285713,Rajahmundry
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.3767534934938643,0.3118399110617009,13,0.6190476190476191,0.619047619047619,Kakinada
562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.8436880279416827,0.3123957754307948,12,0.5714285714285714,0.5714285714285713,Vizag
563,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.6000000000000001,0.5294930777315354,0.3129516397998888,13,0.6190476190476191,0.619047619047619,Kakinada
564,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.6000000000000001,0.294779749047509,0.3135075041689827,13,0.5714285714285714,0.5714285714285713,Kakinada
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.8231068249437772,0.3140633685380766,13,0.6190476190476191,0.619047619047619,Vijayawada
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.1625869760969229,0.3146192329071706,13,0.6190476190476191,0.619047619047619,Bengaluru
567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.3921563667290522,0.3151750972762646,13,0.6190476190476191,0.619047619047619,Hyderabad
568,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.65,0.2294336006018531,0.3157309616453585,14,0.6666666666666666,0.6666666666666666,Kakinada
